KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
51367016,0,,,809,369,440,90,51,39,716,317,399,462,212,250,698,306,392,688,300,388,254,105,149,125,40,85,40,16,24,3,0,3,10,4,6,308,306,70,106,58,42,17,7,6,231,184,47,31,164,2,37,42
51367017,0,,,382,187,195,42,18,24,340,169,171,241,123,118,326,161,165,316,156,160,99,46,53,54,21,33,18,5,13,1,0,1,2,1,1,142,142,28,51,24,23,10,4,2,111,100,11,8,70,1,14,23
51367018,0,,,145,67,78,11,6,5,134,61,73,68,33,35,131,58,73,129,57,72,66,28,38,31,15,16,18,6,12,0,0,0,2,1,1,49,49,10,15,8,6,3,7,0,39,24,15,3,39,0,7,9
51367019,0,,,34,20,14,2,2,0,32,18,14,12,7,5,30,16,14,30,16,14,20,11,9,10,6,4,3,3,0,0,0,0,0,0,0,14,14,2,8,3,0,0,0,1,12,9,3,0,12,0,2,7
51367020,0,,,14,6,8,0,0,0,14,6,8,4,2,2,14,6,8,14,6,8,10,4,6,6,2,4,2,0,2,1,0,1,0,0,0,7,7,1,5,1,0,0,0,0,6,6,0,0,7,0,1,3
51367021,0,,,42,15,27,6,1,5,36,14,22,24,9,15,35,13,22,32,13,19,12,5,7,5,2,3,3,1,2,0,0,0,0,0,0,12,12,1,3,2,3,1,2,0,11,6,5,1,9,0,1,2
51367022,0,,,13,7,6,0,0,0,13,7,6,3,3,0,13,7,6,13,7,6,10,4,6,2,0,2,0,0,0,0,0,0,0,0,0,8,8,4,3,1,0,0,0,0,4,4,0,0,7,0,3,2
51367023,0,,,12,5,7,1,0,1,11,5,6,6,3,3,10,5,5,10,5,5,5,2,3,2,0,2,1,0,1,0,0,0,0,0,0,5,5,1,3,0,0,1,0,0,3,3,0,0,4,0,1,1
51367024,0,,,171,84,87,16,7,9,153,75,78,100,50,50,149,73,76,146,71,75,53,25,28,29,12,17,8,3,5,1,0,1,3,2,1,68,68,16,20,20,9,1,1,1,51,43,8,2,33,1,10,7
51367025,0,,,545,262,283,28,15,13,513,244,269,275,130,145,504,242,262,499,238,261,238,114,124,120,49,71,48,19,29,0,0,0,1,0,1,227,227,59,76,54,24,10,3,1,164,124,40,7,150,8,30,42
51367026,0,,,1084,517,567,101,56,45,981,460,521,517,254,263,955,448,507,937,436,501,464,206,258,211,96,115,36,12,24,2,0,2,21,20,1,454,454,122,158,93,50,20,10,1,329,277,52,16,297,13,68,104
51367027,0,,,2111,1031,1080,238,130,108,1866,897,969,1227,616,611,1713,791,922,1648,752,896,639,281,358,281,99,182,129,34,95,26,3,23,19,7,12,732,730,115,285,164,122,25,15,4,611,546,65,47,353,8,56,145
51367028,0,,,3988,1924,2064,560,290,270,3428,1634,1794,2285,1087,1198,3299,1568,1731,3226,1530,1696,1143,547,596,464,213,251,131,48,83,9,3,6,17,9,8,1518,1518,241,593,312,270,77,17,8,1262,1124,138,130,745,10,143,311
51367029,0,,,106,45,61,19,8,11,87,37,50,60,25,35,84,35,49,80,34,46,27,12,15,12,6,6,3,0,3,1,0,1,0,0,0,39,39,8,12,10,5,2,1,1,31,28,3,4,15,0,3,8
51367030,0,,,98,48,50,5,2,3,93,46,47,48,27,21,91,46,45,90,45,45,45,19,26,24,10,14,12,4,8,1,0,1,3,2,1,33,33,4,11,7,7,3,0,1,29,19,10,1,26,0,2,5
51367031,2,51367032,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51367032,1,,51367031;51367043,112,57,55,11,9,2,111,54,57,36,21,15,110,53,57,108,51,57,75,33,42,39,16,23,15,6,9,2,0,2,0,0,0,47,47,10,23,11,1,4,0,1,40,32,8,3,42,0,9,18
51367034,0,,,41,25,16,0,0,0,37,22,15,21,14,7,37,22,15,36,21,15,16,8,8,8,3,5,3,1,2,0,0,0,1,1,0,19,18,12,4,1,1,0,0,0,5,5,0,0,13,0,8,3
51367035,0,,,155,74,81,13,7,6,142,67,75,65,32,33,140,66,74,138,65,73,77,35,42,37,17,20,12,3,9,1,0,1,1,1,0,55,55,9,21,10,5,7,2,1,46,31,15,3,45,0,6,14
51367036,0,,,481,233,248,47,25,22,424,205,219,234,122,112,418,200,218,413,200,213,190,83,107,93,38,55,34,10,24,3,0,3,3,2,1,194,194,54,69,30,19,11,9,2,136,100,36,16,115,3,21,39
51367037,0,,,1345,672,673,147,83,64,1168,569,599,812,412,400,1121,545,576,1092,526,566,356,157,199,175,73,102,42,14,28,1,0,1,53,6,47,639,638,267,168,116,55,22,7,3,364,322,42,50,241,50,71,71
51367038,0,,,1076,538,538,145,83,62,921,450,471,609,310,299,897,437,460,878,425,453,312,140,172,114,47,67,33,10,23,3,1,2,2,1,1,430,429,105,144,78,79,17,4,2,322,286,36,37,199,5,45,77
51367039,0,,,1010,488,522,276,140,136,734,348,386,644,304,340,682,325,357,650,314,336,90,44,46,52,27,25,7,2,5,0,0,0,4,3,1,312,312,27,58,82,111,28,5,1,283,270,13,47,58,1,11,25
51367041,0,,,53,25,28,11,4,7,42,21,21,19,10,9,41,21,20,41,21,20,23,11,12,11,5,6,3,2,1,1,0,1,1,0,1,14,14,2,5,1,2,0,2,2,12,4,8,3,12,0,2,3
51367042,0,,,36,19,17,4,2,2,32,17,15,10,6,4,31,16,15,31,16,15,22,11,11,11,5,6,5,1,4,0,0,0,0,0,0,14,14,5,4,2,1,0,1,1,9,5,4,0,14,0,5,2
51367043,2,51367032,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51367046,0,,,1388,665,723,181,85,96,1191,573,618,729,381,348,1168,563,605,1150,553,597,462,192,270,256,100,156,86,31,55,10,3,7,16,10,6,607,605,209,207,90,64,22,10,3,384,322,62,60,290,33,78,92
51367047,0,,,3207,1544,1663,261,120,141,2873,1382,1491,1628,872,756,2825,1357,1468,2777,1320,1457,1245,510,735,771,284,487,266,90,176,18,2,16,55,40,15,1660,1657,832,446,207,102,48,11,11,814,690,124,82,827,132,314,219
51367048,0,,,1146,576,570,131,61,70,969,486,483,633,356,277,949,476,473,937,467,470,336,130,206,235,82,153,137,45,92,23,6,17,9,6,3,516,508,265,106,69,52,13,3,0,238,218,20,46,118,60,26,38
51367049,0,,,2448,1194,1254,307,156,151,2139,1037,1102,1366,666,700,2022,966,1056,1961,929,1032,773,371,402,314,150,164,53,22,31,2,2,0,8,2,6,1001,1001,236,361,202,143,46,10,3,760,694,66,68,510,11,125,184
51367051,2,51367052,,9,3,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51367052,1,,51367051,73,31,42,5,2,3,77,32,45,32,14,18,74,31,43,73,31,42,45,18,27,24,7,17,13,4,9,1,0,1,0,0,0,23,23,6,6,6,3,1,0,4,20,9,11,1,25,0,5,5
51367056,0,,,618,268,350,47,25,22,564,242,322,435,181,254,546,233,313,533,226,307,129,61,68,55,21,34,17,8,9,1,0,1,79,0,79,318,318,167,65,42,29,11,4,0,149,132,17,10,94,11,29,21
51367057,0,,,2159,1133,1026,243,105,138,1850,991,859,1333,747,586,1774,945,829,1724,912,812,517,244,273,262,117,145,72,28,44,4,1,3,55,45,10,1154,1149,618,262,139,84,37,7,2,516,458,58,88,355,104,131,95
51367058,0,,,2533,1345,1188,290,155,135,2086,1095,991,1635,919,716,2052,1075,977,2013,1049,964,451,176,275,303,101,202,160,45,115,29,5,24,102,70,32,1402,1396,861,294,121,96,17,5,2,514,481,33,117,176,228,56,53
51367059,0,,,1379,671,708,218,115,103,1157,553,604,709,348,361,1118,533,585,1100,521,579,448,205,243,209,95,114,45,15,30,2,1,1,9,5,4,551,550,136,183,98,99,27,5,2,411,381,30,48,286,14,66,113
51367060,1,,51367061,114,61,53,13,6,7,142,86,56,66,41,25,138,83,55,136,82,54,76,45,31,32,16,16,12,4,8,2,1,1,0,0,0,33,32,9,10,1,3,4,1,6,25,12,13,2,31,0,8,8
51367061,2,51367060,,41,31,10,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51367062,0,,,50,26,24,4,4,0,46,22,24,20,10,10,46,22,24,46,22,24,26,12,14,11,5,6,5,2,3,0,0,0,0,0,0,16,16,2,4,5,1,3,1,0,14,6,8,0,13,0,1,2
51367063,0,,,104,45,59,14,7,7,90,38,52,45,20,25,85,36,49,82,36,46,45,18,27,18,5,13,7,0,7,0,0,0,0,0,0,37,37,12,10,4,2,5,1,3,25,14,11,1,31,1,8,7
51367066,0,,,2783,1376,1407,330,175,155,2451,1201,1250,1761,839,922,2362,1149,1213,2309,1120,1189,690,362,328,196,74,122,50,11,39,4,1,3,17,8,9,1041,1041,138,417,224,193,54,12,3,900,813,87,78,471,2,82,187
51367067,0,,,2827,1386,1441,303,153,150,2521,1231,1290,1779,840,939,2444,1195,1249,2401,1168,1233,742,391,351,235,101,134,78,24,54,3,0,3,10,5,5,1077,1077,166,410,257,172,53,16,3,906,827,79,82,505,5,92,177
51367068,0,,,1527,731,796,219,111,108,1278,602,676,843,406,437,1243,593,650,1223,584,639,435,196,239,193,84,109,43,16,27,2,1,1,27,13,14,672,672,197,248,107,95,19,4,2,466,435,31,77,273,35,55,117
51367069,0,,,2899,1378,1521,361,192,169,2521,1174,1347,1367,647,720,2449,1134,1315,2412,1116,1296,1154,527,627,543,254,289,116,58,58,8,2,6,27,7,20,1242,1242,331,487,197,159,47,15,6,908,821,87,92,733,41,180,318
51367071,2,51367082,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51367072,2,51367073,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51367073,1,,51367072,60,29,31,2,2,0,65,29,36,29,13,16,64,29,35,64,29,35,36,16,20,21,7,14,7,2,5,0,0,0,0,0,0,18,18,2,6,8,2,0,1,2,19,9,10,1,20,0,2,1
51367074,0,,,248,113,135,13,7,6,235,106,129,113,53,60,231,104,127,227,102,125,122,53,69,65,29,36,28,8,20,3,0,3,0,0,0,88,88,16,29,21,11,3,5,3,72,43,29,2,74,0,12,18
51367076,0,,,314,152,162,31,12,19,283,140,143,197,97,100,278,138,140,273,135,138,86,43,43,24,8,16,11,3,8,1,0,1,1,1,0,125,125,23,48,30,16,7,1,0,100,85,15,10,54,0,6,23
51367077,1,,51367087,333,161,172,36,12,24,303,151,152,186,93,93,290,145,145,282,141,141,117,58,59,51,27,24,8,4,4,0,0,0,12,7,5,129,129,32,42,26,18,6,5,2,99,84,15,6,76,0,17,29
51367078,0,,,4576,2221,2355,858,424,434,3709,1793,1916,2826,1379,1447,3511,1706,1805,3394,1639,1755,883,414,469,359,163,196,75,37,38,3,2,1,12,8,4,1637,1637,244,527,342,389,118,15,2,1385,1305,80,211,579,11,121,233
51367079,0,,,3489,1619,1870,449,224,225,3030,1392,1638,1701,816,885,2936,1345,1591,2873,1320,1553,1329,576,753,771,326,445,194,84,110,12,3,9,17,3,14,1459,1458,334,572,282,206,52,9,3,1119,1017,102,130,856,5,229,350
51367080,0,,,15,8,7,0,0,0,15,8,7,5,2,3,15,8,7,15,8,7,10,6,4,6,3,3,4,3,1,0,0,0,0,0,0,6,6,1,2,2,1,0,0,0,5,2,3,0,5,0,0,2
51367081,0,,,14,6,8,0,0,0,14,6,8,11,4,7,13,5,8,13,5,8,3,2,1,2,1,1,0,0,0,0,0,0,7,2,5,10,10,7,2,1,0,0,0,0,3,3,0,0,2,4,0,1
51367082,1,,51367071;51367092;51367093,141,70,71,5,3,2,152,73,79,83,47,36,151,73,78,150,73,77,69,26,43,41,11,30,16,2,14,0,0,0,10,8,2,55,52,21,15,17,4,1,2,1,39,23,16,2,40,5,7,5
51367083,0,,,37,17,20,5,0,5,32,17,15,18,11,7,31,16,15,31,16,15,14,6,8,6,3,3,2,1,1,0,0,0,0,0,0,9,9,1,2,1,0,2,2,1,8,4,4,2,8,0,1,2
51367084,0,,,55,23,32,6,3,3,49,20,29,25,12,13,48,20,28,45,19,26,24,8,16,10,3,7,2,0,2,1,0,1,0,0,0,18,18,3,5,5,1,1,3,0,15,9,6,1,15,0,3,1
51367085,0,,,86,42,44,7,4,3,79,38,41,39,21,18,75,35,40,72,33,39,40,17,23,16,9,7,6,2,4,0,0,0,1,1,0,27,27,5,10,1,2,5,3,1,22,13,9,2,23,0,4,6
51367086,0,,,133,65,68,11,7,4,122,58,64,46,20,26,121,57,64,121,57,64,76,38,38,32,16,16,14,4,10,2,0,2,0,0,0,60,60,15,27,9,8,1,0,0,45,38,7,3,48,0,14,22
51367087,2,51367077,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51367088,0,,,1364,560,804,146,70,76,1214,488,726,624,298,326,1177,469,708,1150,456,694,590,190,400,385,100,285,222,41,181,48,5,43,10,3,7,414,407,80,134,94,63,27,8,1,325,282,43,27,208,3,46,66
51367089,0,,,1830,943,887,227,122,105,1584,813,771,1011,550,461,1543,792,751,1508,767,741,573,263,310,283,123,160,70,30,40,1,0,1,87,67,20,743,737,235,268,105,87,29,7,6,497,449,48,65,339,31,78,134
51367090,0,,,132,67,65,16,10,6,110,56,54,54,28,26,108,56,52,106,54,52,56,28,28,16,8,8,10,4,6,0,0,0,0,0,0,38,38,3,13,7,5,2,6,2,34,19,15,5,30,0,3,5
51367091,0,,,61,28,33,3,2,1,58,26,32,23,12,11,57,25,32,57,25,32,35,14,21,13,2,11,8,0,8,1,0,1,0,0,0,21,21,5,5,4,3,2,2,0,16,8,8,1,17,1,3,2
51367092,2,51367082,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51367093,2,51367082,,9,4,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51367095,0,,,32,16,16,2,1,1,30,15,15,14,8,6,30,15,15,30,15,15,16,7,9,6,1,5,5,1,4,1,0,1,0,0,0,11,11,2,4,1,2,1,1,0,9,5,4,1,10,0,2,3
51367098,0,,,289,130,159,22,11,11,267,119,148,144,62,82,258,114,144,253,112,141,123,57,66,62,28,34,15,6,9,0,0,0,0,0,0,107,105,25,32,22,15,7,3,1,80,61,19,5,76,0,20,18
51367099,0,,,431,197,234,49,17,32,377,176,201,243,115,128,371,172,199,366,170,196,134,61,73,61,25,36,12,3,9,0,0,0,13,2,11,181,181,59,50,36,21,12,1,2,121,96,25,12,88,3,17,22
51367100,0,,,19,7,12,0,0,0,19,7,12,6,3,3,19,7,12,19,7,12,13,4,9,7,3,4,1,0,1,0,0,0,0,0,0,12,12,5,7,0,0,0,0,0,7,7,0,0,9,0,3,3
51367101,0,,,127,43,84,3,1,2,124,42,82,21,13,8,124,42,82,124,42,82,103,29,74,87,20,67,57,9,48,17,0,17,0,0,0,22,21,5,8,5,2,1,0,0,16,14,2,0,18,0,5,4
51367102,0,,,26,13,13,0,0,0,26,13,13,6,6,0,26,13,13,26,13,13,20,7,13,12,4,8,6,2,4,0,0,0,0,0,0,11,11,3,4,2,1,1,0,0,8,5,3,0,11,0,3,1
51367103,0,,,94,44,50,1,1,0,93,43,50,38,19,19,92,42,50,91,41,50,55,24,31,32,9,23,16,4,12,2,0,2,0,0,0,40,40,11,15,6,5,3,0,0,29,16,13,1,37,0,10,9
51367106,0,,,40,16,24,0,0,0,40,16,24,15,6,9,40,16,24,40,16,24,25,10,15,12,5,7,4,1,3,1,0,1,0,0,0,21,21,8,10,2,0,0,1,0,13,11,2,0,19,0,8,8
51367107,1,,51367109,25,8,17,0,0,0,30,9,21,9,3,6,30,9,21,30,9,21,21,6,15,12,2,10,5,0,5,1,0,1,0,0,0,11,11,7,3,4,0,1,0,0,8,3,5,0,14,0,6,2
51367109,2,51367107,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51367110,0,,,365,184,181,28,16,12,337,168,169,189,96,93,334,166,168,322,159,163,148,72,76,75,34,41,18,7,11,1,0,1,1,0,1,155,155,39,61,31,15,5,2,2,115,104,11,6,97,0,25,40
51367111,0,,,381,180,201,36,20,16,345,160,185,189,91,98,335,153,182,329,148,181,156,69,87,63,26,37,17,3,14,1,0,1,7,5,2,158,158,36,61,35,16,7,2,1,121,103,18,8,102,0,28,34
51367112,0,,,12,6,6,0,0,0,12,6,6,2,1,1,12,6,6,12,6,6,10,5,5,5,3,2,2,2,0,1,1,0,0,0,0,6,6,1,4,1,0,0,0,0,5,4,1,0,6,0,1,3
51367113,1,,51367123,49,28,21,0,0,0,55,30,25,21,13,8,55,30,25,54,29,25,34,17,17,18,9,9,10,4,6,1,0,1,0,0,0,23,23,8,9,3,5,0,0,0,17,13,4,0,23,0,7,3
51367115,2,51367125,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51367116,0,,,28,13,15,0,0,0,28,13,15,17,8,9,28,13,15,27,13,14,11,5,6,10,4,6,2,1,1,0,0,0,0,0,0,10,10,1,3,4,1,1,0,0,9,5,4,0,7,0,0,2
51367120,0,,,4245,2006,2239,511,248,263,3731,1758,1973,2156,1014,1142,3606,1711,1895,3556,1685,1871,1575,744,831,686,334,352,115,39,76,8,0,8,27,11,16,1706,1705,315,726,315,259,64,17,9,1379,1262,117,120,999,8,214,443
51367121,0,,,824,384,440,76,33,43,748,351,397,414,200,214,725,339,386,707,330,377,334,151,183,140,60,80,37,14,23,1,0,1,1,0,1,323,321,49,143,73,35,17,2,2,271,244,27,15,196,0,32,84
51367123,2,51367113,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51367124,0,,,20,11,9,0,0,0,20,11,9,4,3,1,20,11,9,20,11,9,16,8,8,9,5,4,3,2,1,0,0,0,0,0,0,8,8,1,3,3,1,0,0,0,7,5,2,0,8,0,1,3
51367125,1,,51367115,47,20,27,4,3,1,48,18,30,26,11,15,48,18,30,48,18,30,22,7,15,11,2,9,4,0,4,0,0,0,0,0,0,20,20,8,6,6,2,0,1,0,14,9,5,2,17,0,7,1
51367126,0,,,19,9,10,0,0,0,19,9,10,8,4,4,18,9,9,18,9,9,11,5,6,6,3,3,1,0,1,1,0,1,0,0,0,7,7,1,3,2,0,0,1,0,6,4,2,0,7,0,1,2
51367130,0,,,3264,1524,1740,379,194,185,2882,1329,1553,1636,755,881,2794,1293,1501,2728,1259,1469,1246,574,672,520,247,273,90,26,64,5,0,5,34,11,23,1331,1331,268,546,260,179,62,14,2,1057,971,86,95,789,8,163,341
51367131,0,,,103,47,56,2,1,1,101,46,55,40,22,18,96,43,53,95,42,53,61,24,37,30,12,18,11,3,8,0,0,0,0,0,0,41,41,11,13,11,1,2,2,1,29,19,10,1,36,0,8,10
51367134,2,51367144,,6,1,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51367135,0,,,14,6,8,0,0,0,14,6,8,8,4,4,14,6,8,14,6,8,6,2,4,5,1,4,2,0,2,0,0,0,0,0,0,6,6,0,4,2,0,0,0,0,6,4,2,0,4,0,0,1
51367138,2,51367148,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51367140,0,,,531,250,281,31,14,17,497,234,263,258,130,128,487,230,257,482,228,254,239,104,135,125,52,73,32,11,21,1,0,1,1,1,0,211,211,63,65,35,30,7,5,6,148,104,44,8,155,2,39,40
51367141,0,,,30,17,13,1,1,0,29,16,13,15,8,7,28,16,12,27,15,12,14,8,6,8,4,4,3,2,1,1,1,0,0,0,0,10,10,1,4,1,3,0,1,0,9,5,4,0,9,0,1,1
51367142,2,51367152,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51367144,1,,51367134,13,5,8,0,0,0,19,6,13,8,3,5,19,6,13,19,6,13,11,3,8,6,1,5,1,0,1,0,0,0,0,0,0,7,7,5,1,4,0,0,0,0,5,3,2,0,8,0,4,1
51367145,0,,,11,7,4,0,0,0,11,7,4,4,3,1,11,7,4,11,7,4,7,4,3,4,3,1,3,2,1,0,0,0,0,0,0,4,4,0,1,3,0,0,0,0,4,3,1,0,4,0,0,1
51367147,0,,,54,25,29,3,2,1,51,23,28,17,8,9,51,23,28,51,23,28,34,15,19,22,8,14,9,4,5,1,0,1,0,0,0,24,24,7,10,4,1,1,1,0,17,11,6,0,20,0,4,7
51367148,1,,51367138,169,76,93,8,2,6,168,77,91,55,33,22,166,76,90,166,76,90,113,44,69,60,21,39,25,4,21,3,0,3,0,0,0,72,72,21,26,20,7,0,0,2,54,31,23,2,68,0,16,16
51367150,0,,,126,59,67,8,2,6,118,57,61,74,36,38,114,55,59,113,55,58,44,21,23,28,14,14,4,2,2,0,0,0,3,1,2,65,64,35,11,10,7,0,1,0,29,24,5,4,36,2,20,5
51367151,0,,,35,17,18,3,2,1,32,15,17,19,10,9,31,14,17,31,14,17,13,5,8,7,2,5,3,1,2,0,0,0,0,0,0,11,11,2,4,1,0,2,2,0,9,5,4,0,8,0,1,2
51367152,1,,51367142,177,88,89,7,4,3,172,84,88,86,45,41,165,82,83,160,79,81,86,39,47,43,18,25,19,7,12,2,1,1,0,0,0,69,69,19,24,10,8,9,0,1,51,32,19,0,53,1,9,14
51367153,0,,,150,78,72,12,7,5,138,71,67,74,41,33,136,69,67,136,69,67,64,30,34,30,12,18,13,3,10,2,0,2,0,0,0,57,55,15,13,16,8,1,1,1,40,30,10,5,36,0,10,6
51367154,0,,,23,13,10,3,2,1,20,11,9,12,7,5,20,11,9,19,10,9,8,4,4,6,3,3,3,2,1,0,0,0,0,0,0,6,6,1,1,1,1,0,1,1,5,2,3,1,4,0,0,0
51367155,0,,,86,40,46,1,1,0,85,39,46,29,15,14,84,39,45,83,38,45,56,24,32,23,9,14,9,3,6,1,0,1,0,0,0,36,36,7,17,5,5,2,0,0,29,20,9,0,33,0,6,12
51367156,2,51367167,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51367157,0,,,165,54,111,0,0,0,165,54,111,16,9,7,165,54,111,165,54,111,149,45,104,122,28,94,90,17,73,13,2,11,0,0,0,26,23,7,4,8,2,1,1,0,16,10,6,0,23,0,7,2
